Sentiments,Reviews
0,"['worst', 'experience', 'ever', 'handfree', 'sound', 'quality', 'extremely', 'poor', 'ear', 'stopped', 'working', 'days']"
0,"['bad', 'seller', 'sending', 'wrong', 'colors']"
1,"['nice', 'product', 'shown', 'picture']"
1,"['excellent', 'product', 'sound', 'battery', 'timing', 'everything', 'good']"
1,"['best', 'like']"
1,"['satisfied', 'product', 'highly', 'recommended']"
1,"['shoes', 'bilkul', 'theek', 'hein', '…', 'buy', '…', 'good', 'keep', 'upless', 'rate', 'mein', 'good', 'quality', 'shoes', 'hein', '’']"
1,"['received', 'parcel', 'believe', 'super', 'comfortable', 'material', 'nice', 'packing', 'good', 'timely', 'deliverd', 'thanks', 'daraz', 'n', 'seller', 'highly', 'recommended']"
1,"['thank', 'good', 'product', 'recommended', 'portable', 'blower', 'arangable', 'price', 'im', 'happy', 'product']"
1,"['amazing', 'quality']"
1,"['quality', 'product', 'sound', 'awesome']"
1,"['good', 'product', 'received', 'per', 'order', 'delivery', 'time']"
0,"['ordered', 'large', 'size', 'size', 'doesnt', 'even', 'fit', 'year', 'oldvery', 'bad']"
1,"['delivered', 'shown', 'according', 'price', 'stuff', 'adorable']"
1,['awesome']
1,"['outclass', 'quality', 'timely', 'received', 'well', 'packed']"
1,"['fresh', 'highly', 'recommend']"
1,"['ordered', 'black', 'blue', 'received', 'blue', 'shirts', 'quality', 'good']"
0,"['ill', 'fitted', 'gloves', 'unsatisfactory']"
0,"['damaged', 'piece', 'delivered']"
0,"['third', 'classso', 'annoying', 'experience', 'size', 'small']"
1,"['achey', 'hein', 'garmiyon', 'serfiyon', 'k', 'stock', 'dresses', 'achey', 'sy', 'manage', 'ho', 'jatey', 'hein', 'copbourd', 'safe', 'suthri', 'simat', 'jati', 'hy', 'buss', 'ager', 'stuff', 'material', 'kuch', 'improve', 'hojaye', 'tou', 'khob', 'hy', 'traveling', 'bag', 'nhi', 'zyada', 'othana', 'move', 'krna', 'b', 'ye', 'berdasht', 'nhi', 'kr', 'patey', 'phut', 'jatey', 'hein', 'buss', 'kaprey', 'dal', 'k', 'aik', 'jaga', 'rakh', 'price', 'resainable', 'hy', 'thanks', 'seller', 'draz', 'good', 'job', 'rider', 'pase', 'zyada', 'ly', 'jata', 'hy', 'wapis', 'nhi', 'krta']"
1,"['best', 'qualityproduct']"
1,['think']
1,"['laser', 'pointer', 'multi', 'function', 'laser', 'light']"
1,"['delivery', 'time', 'quality', 'good', 'packing', 'great', 'order', 'recommend', 'price', 'range']"
0,"['asked', 'red', 'colour', 'horrible', 'red']"
1,"['quality', 'good']"
1,"['good', 'quality', 'stretchy', 'fabric']"
1,"['nyc', 'yar', 'bhot', 'achy', 'han']"
1,"['achi', 'hain']"
1,"['amazing', 'bhot', 'achi', 'qualtiy', 'haa']"
1,"['good', 'best', 'item', 'trusted', 'seller']"
1,"['good', 'product', 'sound', 'also', 'good', 'using', 'last', 'days']"
1,"['magic', 'hair', 'love', 'highly', 'recommend']"
1,"['original', 'product', 'nicely', 'packed', 'great', 'service', 'thanks', 'daraz', 'fast', 'shipping']"
0,"['wastage', 'money', 'disappointed']"
1,"['best', 'best', 'always', 'thank', 'daraz']"
1,"['received', 'timely', 'original', 'product', 'satisfactory', 'bass', 'thanks', 'roon', 'keep', 'similar', 'quality']"
1,"['good', 'quality', 'product', 'cheap', 'well', 'installed', 'incubator', 'working', 'wellthanks', 'daraz', 'thanks', 'seller']"
0,"['bad', 'experience', 'seller']"
1,['thanks']
1,"['good', 'product', 'highly', 'recommended', 'length', 'also', 'good', 'thanks', 'seller']"
1,"['best', 'product', 'thanks', 'saller']"
0,"['order', 'ac', 'received', 'different', 'model', 'one', 'model', 'one', 'h', 'one', 'ac', 'door', 'original', 'package', 'received', 'full', 'dust', 'open', 'cartoon']"
1,['zbrdast']
1,"['naice', 'good']"
0,"['rd', 'time', 'ordered', 'satisfied', 'unpleasant', 'smel', 'expiry', 'date', 'mean', 'product', 'old', 'expired']"
1,"['got', 'parcel', 'used', 'daily', 'basis']"
1,"['parcel', 'received', 'bht', 'e', 'zaburdust', 'quality', 'sound', 'bhi', 'perfect', 'dono', 'port', 'okey', 'hen', 'thax', 'seller', 'keep', 'give', 'u', 'numbers']"
1,"['nice', 'stuff', 'good', 'quality', 'jeasa', 'dekha', 'tha', 'wesa', 'mila']"
1,"['zabardast', 'glow', 'b', 'acha', 'kartay', 'sab', 'stars']"
0,"['totally', 'change', 'third', 'class']"
0,"['worst', 'quality']"
1,"['pin', 'bht', 'loose', 'hai', 'disappointed', 'lakin', 'awaz', 'achi', 'hai']"
1,"['useful', 'product', 'thank', 'u', 'seller']"
1,['recommended']
1,"['good', 'condition', 'good', 'parcel', 'hania', 'collection']"
1,"['jazakaallah', 'daraz', 'fresh', 'fruits', 'vegetables', 'reasonable', 'price']"
1,"['good', 'product', 'good', 'quality']"
0,"['received', 'black', 'color', 'instead', 'silver', 'seller', 'didnt', 'cooperate', 'us', 'recommended']"
0,"['fake', 'hn', 'bilkul', 'bhi', 'glow', 'nhi', 'kr', 'rhy']"
1,"['nice', 'product', 'like', 'thoughtsound', 'also', 'good', 'clear', 'quality', 'thanks', 'daraz', 'selleri', 'satisfied']"
1,"['recomend', 'buy', 'priduct', 'higghhhhh', 'highhhh', 'higggghhhghhgg', 'quaaaaaaaliiiiiiiitttttyyyyyyy', 'good', 'sone', 'bye', 'thank', 'daraz', 'thank', 'selller', 'thank']"
1,"['beautiful', 'nice', 'product', 'thanks', 'seller']"
1,"['super', 'product', 'working', 'perfeectly']"
1,"['regular', 'customer', 'always', 'recommend', 'delivered', 'time']"
1,"['received', 'time', 'working', 'fine', 'original', 'thanks', 'gift', 'appreciated']"
1,"['recommended', 'seller']"
1,"['mashaallah', 'bhut', 'achi', 'quality', 'ha', 'clour', 'bhi', 'perfect', 'ha']"
0,"['bad', 'experience', 'time', 'bad', 'packing', 'handling', 'even', 'fragile', 'sticker', 'mentioned', 'bottles', 'leaked', 'first', 'time', 'faced', 'mishandling', 'flagship', 'store', 'fulfilled', 'daraz']"
1,"['product', 'good', 'recommend', 'seller']"
1,"['package', 'arrived', 'safely', 'order', 'inshaallah']"
1,"['pic', 'packing', 'safe', 'thanks']"
1,"['first', 'experience', 'purchase', 'online', 'nice', 'light', 'good', 'colour', 'blocking']"
0,"['received', 'parcel', 'today', 'size', 'comfort', 'issue', 'ordered', 'size', 'gray', 'size', 'issues', 'thats', 'ordered', 'pairs', 'red', 'yellow', 'colour', 'unfortunately', 'comfortable', 'fact', 'size', 'issue', 'well']"
1,"['useful', 'bags', 'ahtyat', 'se', 'use', 'kiye', 'jaen', 'tou', 'bht', 'kapry', 'pack', 'kr', 'k', 'rkh', 'skty', 'hain', 'achi', 'deal', 'hai']"
1,['good']
1,"['original', 'product', 'good', 'quality', 'safe', 'packaging', 'fast', 'delivery', 'highly', 'recommended', 'shop', 'soon']"
1,"['really', 'like', '🥰']"
0,"['bulkul', 'chota', 'sa', 'h', 'isny', 'hand', 'free', 'mushkil', 'aegi', 'chrjer', 'kia', 'khak', 'aega', 'basss']"
1,"['masha', 'allah', 'fresh', 'sbzi', 'hehanx']"
1,"['quality', 'average', 'work', 'well', 'months', 'value', 'money']"
0,"['tv', 'lot', 'bugs', 'screen', 'sometimes', 'freezes', 'sound', 'sometimes', 'cuts']"
1,"['buhat', 'achy', 'han', 'earpods']"
1,"['good', 'quality', 'book', 'excellent', 'page', 'quality', 'fast', 'delivery', 'little', 'bit', 'price', 'overall', 'excellent']"
1,"['im', 'happy', 'receive', 'oder', 'seller', 'send', 'good', 'product', 'shown', 'picture', 'material', 'really', 'good', 'highly', 'recommended', 'thanks', 'seller', 'send', 'original', 'product', 'thanks', 'daraz']"
1,"['genuine', 'product', 'fresh', 'stock', 'factory', 'sealed', 'taste', 'good', 'tried', 'fries']"
1,"['wax', 'packaged', 'well', 'good', 'use', 'days', 'post', 'second', 'review', 'follow', 'recommended', 'product']"
1,"['overall', 'good', 'buy', 'make', 'binding', 'keep', 'pages', 'place']"
1,"['product', 'came', 'good', 'condition']"
1,"['check', 'beauty', 'head', 'shoulders', 'judge', 'book', 'cover', 'proven', 'history', 'thank', 'much']"
0,"['received', 'today', 'switched', 'noon', 'evening', 'malfunctioned', 'red', 'light', 'remained', 'even', 'switching', 'remote', 'colors']"
1,"['amzaning', 'product', 'thanks', 'seller']"
1,"['excellent', 'delivery', 'delivery', 'time', 'sy', 'ae', 'experience', 'good', 'good', 'product', 'complete', 'received', 'howa', 'koi', 'fault', 'nahi', 'lakin', 'hang', 'krny', 'wali', 'jaga', 'tothi', 'howi', 'jab', 'parcel', 'khola', 'shop', 'laga', 'de', 'hy', 'ny', 'ap', 'pic', 'dekh', 'sakty', 'hain', 'working']"
1,"['original', 'described']"
1,"['worth', 'price']"
1,"['really', 'nice', 'cozy', 'best', 'price']"
1,"['affordable', 'price', 'nice', 'quality', 'timely', 'response', 'speeds', 'delivery', 'process']"
1,"['good', 'things']"
1,"['nice', 'product', 'likes', 'show', 'picture', 'tanks', 'seller']"
0,"['light', 'hi', 'glow', 'ni', 'kartykoi', 'fida', 'ni', 'howa']"
1,"['best', 'product', 'love', 'amazing', 'product']"
1,"['good', 'item', 'works', 'well']"
1,"['exceptional', 'quality', 'amazing']"
1,"['item', 'good', 'need', 'improvement', 'means', 'pockets']"
1,['nice']
1,"['amazing', 'shown', 'seller', 'also', 'cooperative', 'happy', 'shopping']"
1,"['bought', 'tapal', 'family', 'mixture', 'tea', 'reasonable', 'price', 'discount']"
0,"['working', 'iwant', 'money', 'back', 'guys', 'sending', 'useless', 'things', 'want', 'full', 'refund']"
1,"['received', 'safelypacking', 'good', 'ordered', 'two', 'flavoures', 'quality', 'also', 'satisfactory', 'flavour', 'delicious', 'kids', 'happy', 'thanks']"
1,"['perfect', 'product']"
1,"['product', 'easy', 'used', 'well', 'packedand', 'good', 'orderi', 'used', 'result', 'expectedit', 'instruction', 'book', 'copy', 'keep', 'record', 'checkinghighly', 'recommendedreally', 'happy', 'satisfied', 'product']"
0,"['spring', 'broke', 'using', 'twice', 'pathetic', 'product', 'seller', 'ashamed']"
1,"['wow', 'amazing', 'products', 'thanks', 'seller', 'must', 'buy', 'good', 'quality']"
0,"['every', 'time', 'daraz', 'good', 'shopping', 'storeblack', 'colour', 'shoes', 'show', 'personality', 'mandelivery', 'ia', 'speedly']"
1,"['good', 'product', 'low', 'price', 'nice', 'product', 'thanks', 'seller']"
0,"['shape', 'okay', 'work', 'sad', 'waste', 'money', 'say', 'work', 'waste', 'money']"
1,"['nice', 'fresh', 'subze']"
1,"['good', 'quality']"
1,"['aalo', 'fresh', 'thye', 'shokar', '🤗']"
1,"['’', 'ordered', 'lamp', 'website', '’', 'pretty', 'good', '’', 'surely', 'recommend', 'buy', 'inshaallah', '🤍']"
1,"['product', 'useful', 'working']"
1,"['achi', 'cheez', 'hai', 'khreedna', 'hai', 'lkn', 'stock', 'hai']"
1,"['worth', 'buying', 'product', 'quality', 'good', 'delivered', 'time', 'love', 'colour', 'lights', 'battery', 'timing', 'perfect']"
1,"['ordered', 'second', 'time', 'happy', 'purchase']"
0,"['worst', 'product', 'received', 'mentioned', 'smelly', 'rexine', 'used']"
1,"['seller', 'send', 'original', 'thing', 'best', 'quality']"
1,"['packing', 'good', 'good', 'product', 'delivery', 'time', 'thanks', 'seller']"
1,['wow']
0,"['complete', 'order', 'send', 'nhi', 'kya', 'haa', 'fake', 'ha', 'battery', 'mints', 'ha']"
1,"['genuine', 'product', 'honest', 'dealer', 'thanks', 'service']"
1,"['amaizing', 'product', 'pic']"
0,"['thek', 'h', 'ki', 'zip', 'tote', 'nikli']"
1,['great']
1,"['comfortable', 'shoes', 'walking', 'joging', 'thnx', 'darz']"
0,"['following', 'issues', 'faced', 'daraz', 'mentioned', 'dpi', 'actual', 'dpi', 'scroll', 'wheel', 'isnt', 'working', 'mouse', 'working', 'table', 'mouse', 'pad', 'bad', 'build', 'quality', 'tried', 'refund', 'due', 'days', 'return', 'policy', 'couldnt', 'ship', 'totally', 'useless', 'item']"
0,"['pathetic', 'quality']"
1,"['product', 'good', 'justify', 'price', 'blower', 'small', 'handy', 'powerful', 'plastic', 'quality', 'average', 'months', 'warranty', 'empty', 'card', 'meter', 'cord', 'provided', 'small', 'blower', 'initially', 'gave', 'lot', 'plastic', 'burning', 'smell', 'however', 'didnt', 'heat', 'outside', 'vacuum', 'bag', 'also', 'given', 'use', 'vacuum', 'cleaner', 'thats', 'powerful']"
0,"['professional', 'followed', 'steps', 'device', 'didnt', 'connect', 'cars', 'ecu']"
1,['useful']
0,"['sare', 'sabzi', 'ek', 'bar', 'mein', 'q', 'nhi', 'bhejty', 'jab', 'order', 'ek', 'hi', 'krty', 'hn', 'adhi', 'phly', 'adhi', 'baad', 'mein', 'bhejty']"
0,"['waste', 'money', 'bad']"
1,"['lightweight', 'wanted', 'replace', 'lens', 'dont', 'think', 'possible', 'seems', 'frame', 'fixed', 'doesnt', 'screws', 'open']"
1,"['good', 'quality', 'fresh', 'good', 'packaging', 'would', 'recomend', 'buy', 'fron', 'seller']"
1,"['wow', 'nice', 'product', 'arrived', 'fast', 'days', 'lahore', 'multan', 'dispatched', 'day', 'quality', 'good']"
1,"['cant', 'believe', 'yesterday', 'ordered', 'today', 'recieved', 'thank', 'u', 'feetay', 'product', 'simply', 'amazing']"
1,"['nice', 'bags']"
1,"['loved', 'beautiful', 'comfortable', 'lense']"
0,"['item', 'isnt', 'working', 'properly', 'preparing', 'coffee', 'perfectly', 'disappointed']"
1,"['best', 'quality', 'range']"
1,"['product', 'shown', 'picture', 'picture', 'thank']"
1,"['product', 'quality', 'packing', 'absolutely', 'good']"
0,"['boht', 'bura', 'buht', 'low', 'quality', 'hn', 'dramz', 'py', 'deikta', 'kuxh', 'melta', 'kuch']"
1,"['wow', 'gionee', 'handfree', 'bht', 'achi', 'ha', 'receive', 'shown', 'picture', 'thanks', 'daraz', 'mall', 'seller']"
0,"['tore', 'apart', 'sunlight', 'rain', 'less', 'days', 'despite', 'claims', 'durability']"
1,"['thenku', 'daraz', 'n', 'seller', 'bth', 'achy', 'bags', 'zabardast', 'quality']"
1,"['good', 'quality', 'product']"
1,"['nice', 'chopsticks', 'beautiful', 'simple', 'design', '🥢']"
0,"['dont', 'know', 'say', 'broken']"
0,"['farig', 'chiz', 'h', 'koi', 'glow', 'nhi', 'krti', 'dark', 'mein', 'paisy', 'zaya']"
1,"['best', 'item', 'received', 'recommended', 'seller', 'must', 'buy']"
0,"['ive', 'ordered', 'units', 'original', 'gionee', 'handsfree', 'received', 'pieces', 'low', 'quality', 'units', 'parcel']"
1,"['amazing', 'drawstring', 'bag', 'made', 'quality', 'stuff', 'perfect', 'size', 'nicely', 'stitched', 'thanks', 'seller']"
1,"['good', 'product', 'fully', 'satisfied', 'recomended']"
0,"['adverstised', 'doent', 'hold', 'shirt']"
1,"['great', 'product', 'really', 'really', 'great', 'value', 'money']"
1,"['pouch', 'better', 'shown', 'pictures', 'quality', 'pouch', 'notable', 'highly', 'satisfied', 'purchase']"
0,"['bad', 'quality', 'dont', 'buy']"
1,['nice']
0,"['asked', 'seller', 'multiple', 'times', 'send', 'big', 'bottle', 'shampoo', 'send', 'small']"
1,"['great', 'sound', 'quality', 'b', 'boht', 'achi', 'copy', 'hai']"
0,"['ordered', 'shoes', 'received', 'totally', 'different', 'order', 'useless']"
1,"['fresh', 'delivered', 'time']"
1,"['shown', 'picturehighly', 'recommendedreally', 'satisfied']"
0,"['clean', 'contain', 'millennial', 'stuff', 'also', 'fresh', 'feels', 'year', 'old', 'product']"
1,"['using', 'ambience', 'lights', 'bed', 'amazing', 'loving', 'order']"
0,"['good', 'quality']"
1,"['nd', 'order', 'well', 'packed', 'timely', 'delivered', 'described', 'highly', 'recommend']"
0,"['extreamly', 'bad', 'quality']"
1,"['received', 'bit', 'late', 'due', 'weather', 'conditions', 'nicely', 'packed', 'received', 'warranty', 'card', 'good', 'compact', 'design', 'decent', 'suction', 'power', 'low', 'noise', 'overall', 'good', 'return', 'money', 'price', 'range']"
0,"['battery', 'timing', 'good', 'minutes', 'hardly']"
1,"['thank', 'packaging', 'good', 'great', 'experience', 'daraz', 'earrings', 'shown', 'picture', 'iam', 'happy', 'today', 'thank', 'u', 'seller', 'keep', 'working', 'like', 'daraz', 'never', 'made', 'unhappy']"
1,"['fresh', 'products', 'fast', 'delivery']"
1,"['best', 'sound', 'quality']"
0,"['came', 'cheapest', 'product', 'ever', 'doesnt', 'work', 'playstation', 'price', 'extremely', 'unreasonable', 'cable', 'meter', 'length', 'dont', 'recommend']"
0,"['seller', 'sent', 'wrong', 'product', 'even', 'sent', 'product', 'used', 'one', 'scratches', 'dirty', 'really', 'bad', 'experience', 'seller', 'business', 'actually', 'looting', 'cheating', 'people', 'aware', 'frauds']"
0,"['damage', 'piece', 'wastage', 'money']"
1,"['shown', 'picture']"
1,"['nice', 'quality']"
1,"['delighted', 'receive', 'product', 'amazing', 'useful']"
0,"['seems', 'like', 'used', 'article', 'bad', 'experience']"
1,"['simply', 'amazed', 'quality', 'product', '’', 'packaging', 'price', 'comes', 'warranty', 'card', 'wire', 'tie', '’', 'get', 'see', 'stuff', 'expensive', 'european', 'brands', 'people', 'say', '’', 'original', 'makute', 'well', 'man', '’', 'know', '’', 'amazed', 'cos', 'something', 'rupees', '’', 'bargain', 'plus', 'pretty', 'good', 'blow']"
1,"['voice', 'fabulous', '🤩🤩🤩🤩', 'nice', 'handsfree']"
0,"['lights', 'proper', 'light', 'little', 'tiny', 'strip', 'work', 'strip', 'lenght', 'iss', 'totally', 'useless', 'behavior', 'guys', 'fixing', 'spoted', 'problem', 'really', 'disappointed']"
1,"['thank', 'deliver', 'exact', 'size', 'colour', 'highly', 'recommend', 'armies']"
1,"['fresh', 'potatoes', 'alu', 'send', 'daraz', 'mart', 'thanks']"
1,"['great', 'quality']"
1,"['quality', 'white', 'potatoes', 'cheap', 'best']"
1,"['best', 'quality', 'reasonable', 'length', 'happy', 'purchase', 'thank', 'daraz']"
1,"['superb', 'good', 'product', 'according', 'price', 'happy', 'customer']"
1,"['elegant', 'product', 'thanks', 'much', 'seller']"
1,"['stick', 'quality', 'amazing']"
0,"['seller', 'mask', 'average', 'quality', 'literally', 'didnt', 'like', 'tight', 'wear', 'adult', 'person', 'like', 'please', 'fix', 'issue', 'didnt', 'recommend', 'others']"
1,"['bht', 'achi', 'thi']"
1,"['shown', 'dont', 'regrets']"
0,"['wont', 'recommend', 'comfortable']"
1,"['mic', 'ki', 'awaz', 'kum', 'sound', 'bass', 'good', 'price', 'quality', 'also', 'good', 'packing', 'goood', 'delivery', 'goodmic', 'ka', 'kuch', 'ho', 'skta', 'kya']"
1,"['amazingnice', 'quality', 'good', 'sound']"
0,"['worst', 'experience']"
0,"['bilkul', 'bakwas', 'pase', 'waste', 'ho', 'gae', 'sad', 'koi', 'light', 'nhi', 'ha', 'ki', 'pata', 'nhi', 'kin', 'ko', 'ya', 'fazool', 'star', 'pasand', 'ata', 'ha']"
0,"['item', 'quality', 'low', 'poor', 'used', 'described', 'results', 'found', 'fake', 'bad', 'item']"
1,"['three', 'weeks', 'transformed', 'face', 'definitely', 'lightened', 'skin', 'made', 'cheeks', 'rosy']"
1,"['nice', 'quality', 'shown', 'picture', 'quick', 'delivery']"
1,"['received', 'shownthank', 'daraz']"
1,"['v', 'satisfied', 'product', 'quality', 'voice', 'everything', 'excellent', 'highly', 'recommended', 'thank', 'u', 'daraz', 'thank', 'u', 'seller']"
0,"['bad', 'expirienc']"
1,"['lights', 'amazing', 'carefully', 'packed', 'look', 'awesome', 'reccomend', 'buy', 'soon']"
0,"['cheap', 'broken']"
1,"['fresh', 'pce', 'nhi', 'hai', 'used', 'items', 'hai', 'different', 'sizes', 'k', 'pec', 'diye', 'hai', 'damag', 'bi', 'hai', 'liye', 'meny', 'wapis', 'krwa', 'diye', 'hai', 'dill', 'toor', 'diya', 'bhai', 'seller', 'ny']"
1,"['good', 'quality', 'satisfied', 'original', 'product']"
1,"['yes', 'good', 'iss', 'price', 'main', 'ye', 'best', 'hai', 'loved']"
0,"['bad', 'experience']"
1,"['finishing', 'good']"
1,"['got', 'parcel', 'today', 'shown', 'picture', 'happy', 'purchase']"
1,"['best', 'experience', 'totally', 'satisfied', 'thank', 'soo', 'much']"
1,"['good', 'product']"
1,"['opinion', 'mandatory', 'customers', 'bought', 'item', 'driven']"
1,"['good', 'quality']"
0,"['poor', 'customer', 'service', 'wasnt', 'weld', 'care', 'one', 'side', 'bit', 'ia', 'return']"
1,"['got', 'bt', 'hand', 'free', 'check', 'found', 'good', 'quality', 'reasonable', 'price', 'thank', 'u', 'daraz', 'second', 'order', 'delivered', 'successfully']"
0,"['mene', 'kilo', 'potato', 'mangwae', 'tha', 'kg', 'bhi', 'nahi', 'tha', 'ko', 'deliver', 'hue', 'hain', 'fair', 'iske', 'alawa', 'bhi', 'bohot', 'vegetable', 'mangwae', 'hain', 'sab', 'quantity', 'kam', 'hain']"
